"Request Time","Test Name","Machine Address","Concurrency","Duration (s)","HTTP Response Code","Timed Out?","Error?"
"2017-02-13 16:51:15.458605956 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,100.312917,200,false,"%!s(<nil>)"
"2017-02-13 16:52:15.836203385 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,45.502624,200,false,"%!s(<nil>)"
"2017-02-13 16:51:46.820953494 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,81.824285,200,false,"%!s(<nil>)"
"2017-02-13 16:51:47.915999237 -0500 EST","open_and_populate_playlist","f1-d0n343661",40,82.464223,200,false,"%!s(<nil>)"
"2017-02-13 16:51:29.364070704 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,102.720322,200,false,"%!s(<nil>)"
"2017-02-13 16:52:29.269212465 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,49.065820,200,false,"%!s(<nil>)"
"2017-02-13 16:51:38.421609122 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,100.433773,200,false,"%!s(<nil>)"
"2017-02-13 16:51:49.991395217 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,90.748034,200,false,"%!s(<nil>)"
"2017-02-13 16:51:47.088124934 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,105.936822,200,false,"%!s(<nil>)"
"2017-02-13 16:52:56.367332348 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,41.261165,200,false,"%!s(<nil>)"
"2017-02-13 16:52:27.090017248 -0500 EST","open_and_populate_playlist","f1-d0n343673",40,81.993692,200,false,"%!s(<nil>)"
"2017-02-13 16:53:05.339103001 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,45.137654,200,false,"%!s(<nil>)"
"2017-02-13 16:52:33.712798266 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,85.401157,200,false,"%!s(<nil>)"
"2017-02-13 16:52:10.425123564 -0500 EST","open_and_populate_playlist","f1-d0n343671",40,111.095183,200,false,"%!s(<nil>)"
"2017-02-13 16:53:22.335382654 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,48.767335,200,false,"%!s(<nil>)"
"2017-02-13 16:52:41.058982405 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,92.773903,200,false,"%!s(<nil>)"
"2017-02-13 16:52:49.311542998 -0500 EST","open_and_populate_playlist","f1-d0n343653",40,89.090287,200,false,"%!s(<nil>)"
"2017-02-13 16:52:46.067995808 -0500 EST","open_and_populate_playlist","f1-d0n343659",40,95.047953,200,false,"%!s(<nil>)"
"2017-02-13 16:53:41.628839172 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,42.007366,200,false,"%!s(<nil>)"
"2017-02-13 16:53:12.645619753 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,83.384816,200,false,"%!s(<nil>)"
"2017-02-13 16:52:59.771854 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,98.839242,200,false,"%!s(<nil>)"
"2017-02-13 16:53:24.739753717 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,80.809255,200,false,"%!s(<nil>)"
"2017-02-13 16:53:54.477057372 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,52.261532,200,false,"%!s(<nil>)"
"2017-02-13 16:53:22.855695673 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,88.358055,200,false,"%!s(<nil>)"
"2017-02-13 16:53:16.084708271 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,102.094591,200,false,"%!s(<nil>)"
"2017-02-13 16:54:15.103017914 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,45.088658,200,false,"%!s(<nil>)"
"2017-02-13 16:54:27.636481925 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,44.469584,200,false,"%!s(<nil>)"
"2017-02-13 16:53:37.025300978 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,101.955645,200,false,"%!s(<nil>)"
"2017-02-13 16:54:03.114301266 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,82.814020,200,false,"%!s(<nil>)"
"2017-02-13 16:54:50.738867192 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,46.758038,200,false,"%!s(<nil>)"
"2017-02-13 16:54:22.402128486 -0500 EST","open_and_populate_playlist","f1-d0n343653",40,87.012055,200,false,"%!s(<nil>)"
"2017-02-13 16:54:17.833229118 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,91.619641,200,false,"%!s(<nil>)"
"2017-02-13 16:55:04.191932303 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,48.195792,200,false,"%!s(<nil>)"
"2017-02-13 16:54:05.520595871 -0500 EST","open_and_populate_playlist","f1-d0n343671",40,107.524524,200,false,"%!s(<nil>)"
"2017-02-13 16:55:16.106377872 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,42.933860,200,false,"%!s(<nil>)"
"2017-02-13 16:54:25.11630226 -0500 EST","open_and_populate_playlist","f1-d0n343659",40,98.885433,200,false,"%!s(<nil>)"
"2017-02-13 16:54:40.03071748 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,86.774528,200,false,"%!s(<nil>)"
"2017-02-13 16:54:49.549278664 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,81.019270,200,false,"%!s(<nil>)"
"2017-02-13 16:54:55.2140519 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,86.237624,200,false,"%!s(<nil>)"
"2017-02-13 16:54:42.611377046 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,100.665794,200,false,"%!s(<nil>)"
"2017-02-13 16:55:41.497188798 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,44.665772,200,false,"%!s(<nil>)"
"2017-02-13 16:55:02.179671555 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,98.196430,200,false,"%!s(<nil>)"
"2017-02-13 16:56:03.040552936 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,39.662144,200,false,"%!s(<nil>)"
"2017-02-13 16:55:56.388062981 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,48.443435,200,false,"%!s(<nil>)"
"2017-02-13 16:55:29.928691731 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,83.237700,200,false,"%!s(<nil>)"
"2017-02-13 16:55:22.981204514 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,105.609343,200,false,"%!s(<nil>)"
"2017-02-13 16:56:30.16329754 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,50.460705,200,false,"%!s(<nil>)"
"2017-02-13 16:55:53.453108238 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,91.547357,200,false,"%!s(<nil>)"
"2017-02-13 16:56:46.702975226 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,44.029869,200,false,"%!s(<nil>)"
"2017-02-13 16:56:48.83174999 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,43.415072,200,false,"%!s(<nil>)"
"2017-02-13 16:56:14.568837298 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,78.464841,200,false,"%!s(<nil>)"
"2017-02-13 16:55:57.045422319 -0500 EST","open_and_populate_playlist","f1-d0n343671",40,104.784971,200,false,"%!s(<nil>)"
"2017-02-13 16:56:10.805488261 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,92.737409,200,false,"%!s(<nil>)"
"2017-02-13 16:56:08.002076337 -0500 EST","open_and_populate_playlist","f1-d0n343659",40,96.734400,200,false,"%!s(<nil>)"
"2017-02-13 16:56:25.451973901 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,88.589746,200,false,"%!s(<nil>)"
"2017-02-13 16:56:27.27742981 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,96.265363,200,false,"%!s(<nil>)"
"2017-02-13 16:57:24.624309649 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,46.213432,200,false,"%!s(<nil>)"
"2017-02-13 16:56:44.376398688 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,94.724476,200,false,"%!s(<nil>)"
"2017-02-13 16:57:34.733043646 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,46.742779,200,false,"%!s(<nil>)"
"2017-02-13 16:57:36.247088187 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,46.420317,200,false,"%!s(<nil>)"
"2017-02-13 16:56:57.16662626 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,87.205173,200,false,"%!s(<nil>)"
"2017-02-13 16:57:37.033953938 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,78.781274,200,false,"%!s(<nil>)"
"2017-02-13 16:57:12.590873241 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,104.378081,200,false,"%!s(<nil>)"
"2017-02-13 16:57:29.000784453 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,89.951408,200,false,"%!s(<nil>)"
"2017-02-13 16:58:14.838039732 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,46.566539,200,false,"%!s(<nil>)"
"2017-02-13 16:58:26.667802095 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,40.906727,200,false,"%!s(<nil>)"
"2017-02-13 16:58:25.47613102 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,45.747856,200,false,"%!s(<nil>)"
"2017-02-13 16:57:47.543280474 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,86.477125,200,false,"%!s(<nil>)"
"2017-02-13 16:57:48.736753931 -0500 EST","open_and_populate_playlist","f1-d0n343659",40,95.367111,200,false,"%!s(<nil>)"
"2017-02-13 16:57:45.830665881 -0500 EST","open_and_populate_playlist","f1-d0n343671",40,101.018357,200,false,"%!s(<nil>)"
"2017-02-13 16:57:58.042024943 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,89.041003,200,false,"%!s(<nil>)"
"2017-02-13 16:58:07.543050876 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,97.697788,200,false,"%!s(<nil>)"
"2017-02-13 16:44:51.549794374 -0500 EST","open_and_populate_playlist","f1-d0n343665",40,901.050518,0,true,"Get http://f1-d0n343665:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: net/http: timeout awaiting response headers"
"2017-02-13 16:58:28.372067544 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,84.674875,200,false,"%!s(<nil>)"
"2017-02-13 16:59:05.404881456 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,49.158945,200,false,"%!s(<nil>)"
"2017-02-13 16:59:11.574885917 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,46.131198,200,false,"%!s(<nil>)"
"2017-02-13 16:59:15.22426569 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,43.335273,200,false,"%!s(<nil>)"
"2017-02-13 16:58:23.101226568 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,97.802156,200,false,"%!s(<nil>)"
"2017-02-13 16:58:59.815519858 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,74.126262,200,false,"%!s(<nil>)"
"2017-02-13 16:59:02.952523239 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,93.835141,200,false,"%!s(<nil>)"
"2017-02-13 16:59:58.564120495 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,42.028964,200,false,"%!s(<nil>)"
"2017-02-13 16:59:00.969245909 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,99.954701,200,false,"%!s(<nil>)"
"2017-02-13 16:59:18.020733481 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,83.537688,200,false,"%!s(<nil>)"
"2017-02-13 17:00:01.706318533 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,42.002976,200,false,"%!s(<nil>)"
"2017-02-13 17:00:02.559839159 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,45.024027,200,false,"%!s(<nil>)"
"2017-02-13 16:59:31.083289507 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,82.156742,200,false,"%!s(<nil>)"
"2017-02-13 16:59:28.104174311 -0500 EST","open_and_populate_playlist","f1-d0n343659",40,98.324029,200,false,"%!s(<nil>)"
"2017-02-13 16:59:30.849387454 -0500 EST","open_and_populate_playlist","f1-d0n343671",40,99.388920,200,false,"%!s(<nil>)"
"2017-02-13 16:31:16.108612133 -0500 EST","open_and_populate_playlist","f1-d0n343658",40,1800.039583,0,true,"Get http://f1-d0n343658:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: net/http: timeout awaiting response headers"
"2017-02-13 16:59:57.047227498 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,84.825730,200,false,"%!s(<nil>)"
"2017-02-13 16:46:25.134475765 -0500 EST","open_and_populate_playlist","f1-d0n343684",40,900.964292,0,true,"Get http://f1-d0n343684:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: net/http: timeout awaiting response headers"
"2017-02-13 16:59:49.241129516 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,95.701439,200,false,"%!s(<nil>)"
"2017-02-13 17:00:47.709592432 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,38.903505,200,false,"%!s(<nil>)"
"2017-02-13 17:00:44.59340728 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,46.467380,200,false,"%!s(<nil>)"
"2017-02-13 17:00:17.942074604 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,76.275504,200,false,"%!s(<nil>)"
"2017-02-13 17:00:51.584206468 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,47.675853,200,false,"%!s(<nil>)"
"2017-02-13 17:00:04.90363669 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,96.458125,200,false,"%!s(<nil>)"
"2017-02-13 17:00:45.558725457 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,82.236168,200,false,"%!s(<nil>)"
"2017-02-13 17:01:30.613425067 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,41.937378,200,false,"%!s(<nil>)"
"2017-02-13 17:00:40.788027941 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,92.983107,200,false,"%!s(<nil>)"
"2017-02-13 17:00:44.924258834 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,100.439172,200,false,"%!s(<nil>)"
"2017-02-13 17:01:35.061067695 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,52.703198,200,false,"%!s(<nil>)"
"2017-02-13 17:00:57.240397273 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,95.222228,200,false,"%!s(<nil>)"
"2017-02-13 17:01:43.260496237 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,50.473518,200,false,"%!s(<nil>)"
"2017-02-13 16:47:35.992664117 -0500 EST","open_and_populate_playlist","f1-d0n343656",40,902.164889,0,true,"Get http://f1-d0n343656:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: net/http: timeout awaiting response headers"
"2017-02-13 17:01:10.428463905 -0500 EST","open_and_populate_playlist","f1-d0n343659",40,95.917261,200,false,"%!s(<nil>)"
"2017-02-13 17:01:25.873312315 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,83.239292,200,false,"%!s(<nil>)"
"2017-02-13 17:01:38.217919887 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,78.961113,200,false,"%!s(<nil>)"
"2017-02-13 17:01:14.238647496 -0500 EST","open_and_populate_playlist","f1-d0n343671",40,103.641018,200,false,"%!s(<nil>)"
"2017-02-13 17:02:16.551094966 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,47.415143,200,false,"%!s(<nil>)"
"2017-02-13 17:01:28.942945413 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,95.996825,200,false,"%!s(<nil>)"
"2017-02-13 17:02:31.764539424 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,46.595876,200,false,"%!s(<nil>)"
"2017-02-13 17:01:45.362055322 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,95.219511,200,false,"%!s(<nil>)"
"2017-02-13 17:02:37.734275523 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,44.831054,200,false,"%!s(<nil>)"
"2017-02-13 17:02:11.795173081 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,81.416767,200,false,"%!s(<nil>)"
"2017-02-13 17:02:17.771447366 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,95.630749,200,false,"%!s(<nil>)"
"2017-02-13 17:03:07.966517239 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,46.484924,200,false,"%!s(<nil>)"
"2017-02-13 17:02:36.462935341 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,88.316295,200,false,"%!s(<nil>)"
"2017-02-13 17:02:29.363759516 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,98.273590,200,false,"%!s(<nil>)"
"2017-02-13 17:03:22.360756699 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,52.166372,200,false,"%!s(<nil>)"
"2017-02-13 17:03:26.56571585 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,49.791471,200,false,"%!s(<nil>)"
"2017-02-13 17:02:53.112891497 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,88.618042,200,false,"%!s(<nil>)"
"2017-02-13 17:02:50.346068662 -0500 EST","open_and_populate_playlist","f1-d0n343659",40,95.981531,200,false,"%!s(<nil>)"
"2017-02-13 17:03:01.179517185 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,86.300379,200,false,"%!s(<nil>)"
"2017-02-13 17:03:01.879997756 -0500 EST","open_and_populate_playlist","f1-d0n343671",40,100.942477,200,false,"%!s(<nil>)"
"2017-02-13 17:04:30.327976977 -0500 EST","open_and_populate_playlist","f1-d0n343659",40,12.742987,200,false,"Get http://f1-d0n343659:34567/weatherpresenter/SetPresentationState?state=Editing: dial tcp: lookup f1-d0n343659 on 10.55.162.2:53: server misbehaving"
"2017-02-13 17:03:08.940057544 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,95.691238,200,false,"%!s(<nil>)"
"2017-02-13 17:04:46.822736433 -0500 EST","open_and_populate_playlist","f1-d0n343671",40,0.007896,0,false,"Get http://f1-d0n343671:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343671 on 10.55.162.2:53: server misbehaving"
"2017-02-13 17:03:58.45187323 -0500 EST","open_and_populate_playlist","f1-d0n343668",40,46.545680,200,false,"%!s(<nil>)"
"2017-02-13 17:04:48.631641114 -0500 EST","open_and_populate_playlist","f1-d0n343674",40,0.007335,0,false,"Get http://f1-d0n343674:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343674 on 10.55.162.2:53: server misbehaving"
"2017-02-13 17:03:24.581871523 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,95.745724,200,false,"%!s(<nil>)"
"2017-02-13 17:03:37.212268809 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,83.663921,200,false,"%!s(<nil>)"
"2017-02-13 17:05:04.327922076 -0500 EST","open_and_populate_playlist","f1-d0n343672",40,0.007393,0,false,"Get http://f1-d0n343672:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343672 on 10.55.162.2:53: server misbehaving"
"2017-02-13 17:05:04.876735273 -0500 EST","open_and_populate_playlist","f1-d0n343681",40,0.930302,0,false,"Get http://f1-d0n343681:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343681 on 10.55.162.2:53: dial udp 10.55.162.2:53: socket: too many open files"
"2017-02-13 17:04:18.527503285 -0500 EST","open_and_populate_playlist","f1-d0n343670",40,50.500056,200,false,"%!s(<nil>)"
"2017-02-13 17:04:20.357495867 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,52.160570,200,false,"%!s(<nil>)"
"2017-02-13 17:05:16.518389934 -0500 EST","open_and_populate_playlist","f1-d0n343680",40,0.001552,0,false,"Get http://f1-d0n343680:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343680 on 10.55.162.2:53: dial udp 10.55.162.2:53: socket: too many open files"
"2017-02-13 17:03:57.402565686 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,94.256245,200,false,"%!s(<nil>)"
"2017-02-13 17:05:35.659110028 -0500 EST","open_and_populate_playlist","f1-d0n343655",40,0.001771,0,false,"Get http://f1-d0n343655:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343655 on 10.55.162.2:53: dial udp 10.55.162.2:53: socket: too many open files"
"2017-02-13 17:04:08.779689939 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,90.865217,200,false,"%!s(<nil>)"
"2017-02-13 17:05:43.645223255 -0500 EST","open_and_populate_playlist","f1-d0n343666",40,0.001834,0,false,"Get http://f1-d0n343666:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343666 on 10.55.162.2:53: dial udp 10.55.162.2:53: socket: too many open files"
"2017-02-13 17:04:31.480164686 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,75.420274,200,false,"%!s(<nil>)"
"2017-02-13 17:05:50.900706848 -0500 EST","open_and_populate_playlist","f1-d0n343679",40,0.001559,0,false,"Get http://f1-d0n343679:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343679 on 10.55.162.2:53: dial udp 10.55.162.2:53: socket: too many open files"
"2017-02-13 17:04:11.637755911 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,97.937952,200,false,"%!s(<nil>)"
"2017-02-13 17:04:25.731243667 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,85.836669,200,false,"%!s(<nil>)"
"2017-02-13 17:05:53.575986412 -0500 EST","open_and_populate_playlist","f1-d0n343669",40,0.001457,0,false,"Get http://f1-d0n343669:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343669 on 10.55.162.2:53: dial udp 10.55.162.2:53: socket: too many open files"
"2017-02-13 17:05:55.568253682 -0500 EST","open_and_populate_playlist","f1-d0n343667",40,0.001483,0,false,"Get http://f1-d0n343667:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: dial tcp: lookup f1-d0n343667 on 10.55.162.2:53: dial udp 10.55.162.2:53: socket: too many open files"
"2017-02-13 16:53:14.380586485 -0500 EST","open_and_populate_playlist","f1-d0n343661",40,900.938660,0,true,"Get http://f1-d0n343661:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: net/http: timeout awaiting response headers"
"2017-02-13 16:53:53.084025446 -0500 EST","open_and_populate_playlist","f1-d0n343673",40,900.856532,0,true,"Get http://f1-d0n343673:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: net/http: timeout awaiting response headers"
"2017-02-13 16:55:53.414489318 -0500 EST","open_and_populate_playlist","f1-d0n343653",40,901.320248,0,true,"Get http://f1-d0n343653:34567/weatherpresenter/OpenPlaylist?filepath=%5C%5C10.55.209.32%5Cmyshare%5CSoftware%5CDesignModel%5CBBC_automatedTest%5CPlaylists%5CTechnical+Tests%5CHeavy+Show.dpl: net/http: timeout awaiting response headers"
